route_id,latitude,longitude,crime_density,lighting_density,surveillance_score,police_proximity,emergency_services,population_density,user_feedback,public_transport_nearby,weather_conditions,route_safety_score
1292,28.772107705294097,76.94745816206988,0.2663634860136914,0.04111687781789686,0.934329103948365,0.02997862561070941,0.516606289455989,0.7793785976279247,0.9290455924359906,0.6710483519358147,0.7740141596714041,0.01906442023872923
1293,28.852033796181733,77.34941989042075,0.2699858520192693,0.4321260514489166,0.6843707874498057,0.1190943210521106,0.8411307813736143,0.8664527344926659,0.6887333660045002,0.6142892743233105,0.8878538999176024,0.8943150002607712
1294,28.72214092477133,77.08573601158325,0.6831646406621141,0.5078148014047708,0.7236778503409143,0.2992151300683915,0.41899988036114966,0.08632911048789971,0.4129295997476632,0.3175274870541792,0.8383174072361773,0.2941820220030287
1295,28.75860701362857,77.18850944883448,0.7575882780856669,0.6679210161267465,0.4493793379097666,0.8976852577630714,0.49033668472991265,0.5864467973296356,0.16616588263950927,0.3195252647982032,0.18836561757468762,0.3368860591469389
1296,28.822026786962816,77.13264443859013,0.5826338344592543,0.908695371916254,0.560427304864696,0.4411097298841852,0.13249255445615293,0.5028608545029726,0.3232543556602766,0.38515946115354605,0.8553717698241907,0.5627245696750551
1297,28.45227031031787,77.15337724590812,0.3777602581134918,0.7477974393841199,0.21174698713420026,0.7845444203045391,0.2703641661241303,0.363496114070733,0.6759547615493205,0.24678031239659048,0.7601912098593798,0.79226246431264
1298,28.666399740852185,77.2235573444428,0.06681288712379363,0.6574259499126311,0.33543957602686025,0.7371046678979523,0.799038533449799,0.7274977025663577,0.6161372781453597,0.014100542021960205,0.5823124739216029,0.0808477781234972
1299,28.862999605288675,77.10423536303679,0.8534606554640218,0.8546001195734442,0.5986870075144538,0.5419877188523383,0.6684243346616461,0.8992520043141756,0.6848964787957605,0.5625324775869129,0.9770368127910419,0.955107288171643
1300,28.586636735143003,77.09477808462027,0.7831646672193765,0.5513317395289572,0.9808670416466357,0.4236849894884154,0.9366747426701401,0.9812374881422113,0.8394161341384658,0.6207125900016813,0.7817291667123129,0.01528599461832958
1301,28.751087041852806,77.26265161127962,0.7075259745669583,0.19151189178145012,0.03272370585043638,0.5583232348823267,0.9904322767043057,0.5735190204633472,0.028063421413262457,0.8538054957712737,0.6889393068016407,0.940065247434579
1302,28.554107746941032,77.27750056158771,0.10814344066629533,0.6644478582569578,0.7390033616657777,0.7813101307483126,0.9643988862484962,0.41854170761380094,0.6940238095782181,0.9643205703120149,0.9220142840470695,0.37524793749829255
1303,28.67605053927818,77.33298296795724,0.8148095402272094,0.8445103002954223,0.4074781761852637,0.015580676271033989,0.8869309056510837,0.4153372512011164,0.8788104713543933,0.7745541905780147,0.5362380114249093,0.014461795854134984
1304,28.471277252338524,77.0444054127324,0.25383802792008114,0.45259839728795903,0.9429659657944718,0.5266750580177152,0.34572133145013806,0.5652121946157421,0.6572066383339094,0.728437566674053,0.5729985566322234,0.8164621352742666
1305,28.406074539299,77.13136982388974,0.03951137127055648,0.6187900500760186,0.7041825927253884,0.11092956890298933,0.9744056808710171,0.7383906620241522,0.22793870145115958,0.3450520054747621,0.0158172078177099,0.8617149043995324
1306,28.869225882956197,77.10021162464501,0.7081488056164726,0.19588869279990517,0.8821941479452116,0.5826087710477981,0.3771918462031856,0.625627033408309,0.3479844559149281,0.19764934006018797,0.8155396090891208,0.43217707772138214
1307,28.474662291501147,77.09549756207225,0.24147347354467863,0.3581490247537713,0.4574772542691201,0.25958601785116053,0.5243225201590466,0.3657004325050569,0.8472543917752806,0.35243649097593244,0.8644195485882304,0.8935980309649084
1308,28.84411755053191,77.18307119199731,0.48607704306550226,0.36586820724271163,0.9388209920437371,0.009382157088838716,0.4519155568452199,0.7290978213279049,0.35010342856526544,0.3963770994857376,0.7083785820184689,0.09487065615645185
1309,28.717696708503237,77.32487969216332,0.49285908041958826,0.7895549977258483,0.3394734910899312,0.9491637279564598,0.6152020756033871,0.018847560637503813,0.5556729328119155,0.9904737880927061,0.44639797909658385,0.10838862194401089
1310,28.74567721554447,77.09741457289692,0.5730085109718505,0.7298778330710236,0.028557494822368468,0.4049862655756332,0.10884405603019198,0.9538159499307866,0.6620331140073752,0.18808245932557666,0.04855657621858023,0.5015947738648184
1311,28.501346601574234,77.02938001817795,0.9238292539428128,0.41132835057421,0.8635221725001992,0.831844084321613,0.7626983134734427,0.17195795093802813,0.7998019778418937,0.30575939305970257,0.6090886193060888,0.6474368830167632
1312,28.617884094391098,77.19614229490585,0.4800646132827988,0.3609174020706054,0.08961961768809168,0.2557232214075178,0.18672136813651352,0.8191083403994245,0.20725124416537688,0.8720220496811597,0.5939866687278368,0.7984516599008459
1313,28.690518097219517,76.97012623254302,0.5657924408791675,0.08868724405029194,0.17067057799412522,0.36115917370938677,0.17128529635787193,0.9807802338133824,0.5918868430499158,0.4473381659739556,0.5268174885224757,0.4353602782667234
1314,28.506614725339894,77.21375567412241,0.7117605739143213,0.9510184221294027,0.008115823979991776,0.8668897182851382,0.5185801614110698,0.9093910808383443,0.755562675083382,0.22690506057192306,0.1210500566038657,0.46540018382583426
1315,28.624453648356013,77.1051370373231,0.028001731655458384,0.836237217775617,0.6371245774304165,0.7534833426295628,0.10878227928861883,0.9869050385123387,0.46601259684078244,0.32223118118590266,0.35587334036682017,0.9729895059238919
1316,28.65166662956143,76.97926601562281,0.273294571085001,0.18909267473918967,0.6895102389496609,0.25654582712741125,0.5798867479049398,0.22983046391640072,0.3637387384051912,0.08709863788881478,0.2820476562002673,0.9304087812115526
1317,28.87092223112244,77.20557746127096,0.16723132911950278,0.8643827125367698,0.2922881502100021,0.8362991627743205,0.5131701726397959,0.4785255753297204,0.9169262874829864,0.47944848839411824,0.36659006621327994,0.7033661768773551
1318,28.484157848744836,77.15843406554717,0.8856581426367589,0.596189403191662,0.7749250268402044,0.20166915726587864,0.5433523064596752,0.04700719347447713,0.19645790364781002,0.6123215100218137,0.5084623832988138,0.06714911054215633
1319,28.825585938366128,76.9514533833955,0.14941517398229287,0.2258240261279183,0.12710400543936706,0.30114991048240525,0.474471886483242,0.9691433608479231,0.2154409754149853,0.13562728542717561,0.873669515180451,0.047639319988100115
1320,28.835478400232354,77.08637561252743,0.8862426677340797,0.6763028620454282,0.8608918650436075,0.42629410040524307,0.41964187896444527,0.7188591699595173,0.7329127741790424,0.6355509152009585,0.500524763963915,0.45133356282992654
1321,28.48967656869231,77.01328666210716,0.20230298852201256,0.7924796171178341,0.7292103789418097,0.9226030775002092,0.23942720416031105,0.19071257107349648,0.7281454636552586,0.6184232073980117,0.71123225362001,0.9767514558538366
1322,28.46354050206029,77.28853232874197,0.6170298091655647,0.6244568824745214,0.07633201002703138,0.53314193708681,0.9042625166356532,0.28235965052835255,0.7008928169600368,0.9928496815899926,0.7668901540023627,0.3727412775999549
1323,28.670891354326276,77.20618905585161,0.59359271271976,0.19223056040372977,0.7425418145231506,0.39516288874624206,0.8063336856406385,0.34428692941552574,0.8139456642882003,0.3700077971772161,0.3680479598600158,0.9338225099209743
1324,28.76367591135073,77.06871471279743,0.1373494117366395,0.37410484620990037,0.2961817095933399,0.14011102252235907,0.8931824563507288,0.6347630325341982,0.9106031694480651,0.7134573856838127,0.2522092284424299,0.7327499878041936
1325,28.709085754613735,77.21386251497321,0.3752296442804156,0.8649163970447069,0.21927735097806123,0.7962890607452374,0.5750126929654302,0.7459057269751189,0.314258758114787,0.20126155535559165,0.47502943283420895,0.8860229640163644
1326,28.40053949259731,77.1967584737826,0.9394926213555648,0.21057659104741833,0.6806298739060868,0.840646085872233,0.1399406306474139,0.9588315348308575,0.8897553158350885,0.6528087118761783,0.4138211713739093,0.6105432819919212
1327,28.85512850155248,76.85079899837599,0.9563812030258899,0.9664861478538268,0.49529729138469847,0.470414206689996,0.052409502812359676,0.7633493377738866,0.8465580253088469,0.43209644228334276,0.9436862757439719,0.4125285247397008
1328,28.8178908797598,77.28297008988122,0.28064372828329465,0.37778504894463183,0.05251820729786505,0.8399554179026221,0.3292600900214935,0.9852868931864994,0.7717039398751556,0.5835778093218801,0.5326839530751236,0.3112610828049476
1329,28.693737727789664,76.92027894843335,0.8427371198248168,0.057896866290755855,0.6875161141761651,0.4169608639750143,0.0622551653521225,0.07841564009725865,0.7791811265772125,0.6757981416204453,0.2690647134051938,0.3177956973272166
1330,28.621001205707728,76.92213023374082,0.2568353729750348,0.6320740155083737,0.14017587583874347,0.880089641904576,0.8015909008481572,0.12692577421832252,0.30025169046733724,0.5153077740208085,0.5185693327214698,0.41000714271878824
1331,28.679987876435128,77.24372608129065,0.0023730197870921454,0.6601013329822117,0.6831851609319547,0.01648777931362011,0.00666344946171471,0.3920970088563255,0.6291980166445796,0.31553502628146457,0.582894544934559,0.32556441678145975
1332,28.46965651989279,77.31142170056128,0.8257357410985103,0.5972441728799567,0.7091942444651989,0.6346375328155055,0.1533729151305947,0.27683600073831305,0.22208290181631052,0.47276664654003486,0.5329375797314236,0.191450669484298
1333,28.512802622451332,76.95809655579666,0.28768681352237657,0.24563050014366827,0.3716476355159706,0.2748033912517196,0.39505910242813647,0.8031832944621895,0.3794544918275147,0.39717875396482627,0.3844480206086517,0.5475910614792091
1334,28.59648323985053,76.9315912859919,0.5484994464134872,0.2153375280040264,0.3769592393729352,0.13084618858869412,0.5575777834625668,0.14093293193578704,0.6393678458560469,0.362498791734565,0.4121010743993231,0.21476213023083557
1335,28.816720216054165,76.88567572558384,0.89389081491944,0.4807618011289393,0.5241964686968177,0.5126395494022997,0.2976099823490128,0.012285720474798034,0.6987551380900607,0.25550409317885725,0.4600176800828596,0.20939241268353714
1336,28.83569829200428,77.10151398576143,0.9658668400800782,0.8803126824594579,0.7226471517383044,0.24159322491926238,0.9005204762522844,0.5465917561613923,0.42608330454228405,0.8315158941009995,0.6515035208015401,0.6829333540790734
1337,28.44370918506474,77.01628344127681,0.5303845344725624,0.6186162853729293,0.3813912608467396,0.21390207822837537,0.10774220884977437,0.8005461740952264,0.004366934099202302,0.7830047350521706,0.08034658502980896,0.41232408359438033
1338,28.675995696806048,76.92493541954379,0.9987054362569601,0.4667025238728445,0.20474148540215253,0.9045886782226116,0.9775081630132969,0.8041310823983556,0.14510522316124597,0.7923819431811827,0.9064856670157588,0.5749336115916857
1339,28.76099672586591,76.94227464325483,0.7023203781267323,0.9299284019242733,0.17155149456709318,0.45094800639666244,0.951590000246533,0.6482366529106098,0.5946483606224946,0.2836221067740081,0.9506989559979426,0.6837732478009115
1340,28.680974318905015,77.03864723880889,0.04066027959106233,0.7328955282702424,0.12405407876635444,0.44328301704727247,0.6013185540970399,0.9340646089466125,0.0630993336345611,0.9993212094509307,0.365217548232351,0.46266493763127337
1341,28.623084001726664,77.26317096843987,0.1527497753842626,0.4545413834552263,0.6909477374391693,0.977831223335778,0.40737008111998707,0.9565803075883531,0.12514814299280597,0.8637499669511899,0.9184814693026893,0.9105956674198563
1342,28.53627539716392,77.21090513388667,0.902637320013908,0.5372262870123932,0.675707942678233,0.5046798642114767,0.8379991847335657,0.7347930486634795,0.16902869351612404,0.2851132431693334,0.8785670174565053,0.6974312187709515
1343,28.6979224511865,77.19217879932101,0.3425984964099851,0.10361565625276814,0.7814693366319875,0.20422117886421465,0.4054394740426126,0.1926722665963554,0.8450356250043008,0.6983870955524787,0.4415949192749221,0.735011452483617
1344,28.428815738825314,76.86553138619385,0.4857905612727901,0.9639892301306718,0.16192009284127462,0.15074219137007794,0.06719584385999378,0.8165776217850904,0.45265382943138843,0.8194197431497746,0.5632589283218695,0.8283290282408057
1345,28.473098739181697,76.92058717795322,0.4066210452258191,0.8985400355122666,0.9390146881988767,0.9857799713402597,0.42739616572706873,0.009518683815417761,0.48909787667870797,0.8739072821698933,0.8206585772695062,0.4798338787266676
1346,28.474612846355736,77.06509410063,0.29469837892653483,0.17913108727730342,0.9174008946706289,0.7636063930672718,0.45959500234734685,0.30504037972535036,0.05069879608516936,0.6072335406489832,0.7940359391943214,0.23301712134477393
1347,28.543696495437377,77.2646282333811,0.22928487863668634,0.612674117578461,0.20140087964201192,0.9560149572401162,0.6415150305494908,0.8878524771510266,0.7080485035120488,0.3371844727139576,0.4687427631315568,0.444846123315609
1348,28.794894345502378,77.02193542895961,0.5498561284851147,0.5821121853668878,0.4693046053514618,0.044449604644680396,0.8852323798455332,0.43485854173850935,0.1725326635353438,0.09765059326673631,0.6805429075101289,0.7888356400450381
1349,28.698403933845704,76.92013194773622,0.8182003830947189,0.9883384749324754,0.1672313383182833,0.5367101919261705,0.2952957374804487,0.4436372846796134,0.39608035930447694,0.5113482731206311,0.5039710203938661,0.7848664385638279
1350,28.49381818885614,76.92160310424815,0.9270444401228563,0.07337252911955527,0.675047026608212,0.4702616575990015,0.12640122573755108,0.3751283560063179,0.29379524065748497,0.13740945920103897,0.6026509436606272,0.5017566361096445
1351,28.461674843696333,77.27114522140208,0.10246141417273935,0.5384205110003089,0.1836551335669505,0.0516561976227069,0.12108285355881188,0.3251367199421622,0.11046601585387161,0.7582740793046341,0.04356726853223325,0.9113106450434761
1352,28.59198405334541,76.91374006357645,0.9064210224838103,0.42032009090607647,0.36345610025391584,0.8325040214726115,0.5605824898454117,0.822351860818498,0.10379592842153151,0.4834960637622244,0.6900203583430767,0.8929522958027781
1353,28.715404524169806,77.12177411427092,0.2931043585979768,0.6309502526507293,0.07607933568660097,0.8616843214545089,0.6243284670792061,0.4663731523203932,0.7898538849120966,0.20618434476546876,0.2294919373511356,0.32294063214376034
1354,28.610179447291472,77.23470142012495,0.740096396490382,0.007627072605400187,0.8595594372321927,0.5086197557307464,0.5024161715203219,0.1906875960912192,0.6562978733703164,0.24661040081158336,0.4133718989562182,0.011690589740905422
1355,28.579952505642208,76.89244351220746,0.1637383256394862,0.13782008399835843,0.48148972104020926,0.04615650494539292,0.920646523221811,0.9745615770604091,0.9709433154716142,0.8322781221620665,0.8318934357405121,0.7739218701404759
1356,28.612243398818748,77.21025417951238,0.8934081340639322,0.12716596714919637,0.8951602973384576,0.7291404771521458,0.319723750377342,0.3180696841303312,0.2635241797747473,0.632418752354472,0.07567650622997635,0.590923317252889
1357,28.786837674624536,77.01887079516466,0.08553890943159481,0.8446822530942548,0.028955813057645385,0.9140253938086497,0.7946727907036679,0.47663393439063795,0.15644973910362558,0.5632307771614624,0.11837801778492263,0.6394744258205772
1358,28.58704642688679,77.0383414220722,0.42850595795351065,0.44628388718663214,0.9967266027638148,0.6598353582186924,0.614895718312442,0.17686468871386762,0.6103320557996912,0.6805436479504614,0.46437286799803434,0.5542696810097731
1359,28.6325003962073,77.09439143533463,0.2894362804009516,0.9460240076908725,0.6246595180432072,0.997777337937536,0.4933811991848376,0.8911794350248905,0.2084062086081494,0.6265655961018415,0.9247555567874773,0.8551897172819107
1360,28.81240581077179,77.28783266514158,0.03008216652306317,0.07318089926528337,0.614382105550564,0.25683452713375643,0.9423847284333773,0.10866870510875792,0.49279554073543486,0.7224935536662147,0.010412005753739906,0.14535255835925365
1361,28.72400045747141,77.31508313428948,0.9011814385910885,0.3463879217941669,0.5614911651941035,0.7967342487064292,0.8289165108766218,0.004777029119580445,0.2036584377647932,0.2255064885179986,0.3928581298346788,0.08877135060095076
1362,28.807372984590813,77.18413688144422,0.9033751738752349,0.847195238576678,0.42927438832829734,0.8725564303712466,0.9160025514580419,0.7807645554767987,0.6699797150142177,0.17866657113183015,0.5273409927089864,0.8073346957427393
1363,28.71192519599386,76.92715037654426,0.8713887348898438,0.45134125324688223,0.16460384246738258,0.8932871480073108,0.6427918913651847,0.4046136461586587,0.39806381550471526,0.9832462191074319,0.07863708385695056,0.7081813652538563
1364,28.81859615882723,76.8970147510143,0.8366898379201992,0.9526076691318471,0.9342055322152641,0.8996657987326836,0.9738602970581701,0.3421259507976131,0.2146406779634632,0.8397188755312313,0.26865941796228854,0.9590850147761485
1365,28.443443439645502,76.93478021563061,0.9226362150503999,0.3584750756218492,0.32033585780392304,0.6255142139557064,0.6439848717196301,0.13038371030063978,0.2965852949384543,0.4956684320918411,0.0015935231987295184,0.7086267291396149
1366,28.783446121369526,77.29824600561743,0.664445145175488,0.25132350569983464,0.003803241559738102,0.3040306120225763,0.7209140627319597,0.6512885231548822,0.5979944101390253,0.833135710012925,0.29700297787301455,0.9170697156338852
1367,28.70696788094116,77.31995969383136,0.868054724112106,0.9624540797545537,0.5196766278365561,0.5075168334940644,0.27164383382186585,0.5226689186721358,0.4401987491695929,0.4297948967863836,0.13907525498789108,0.719971315520685
1368,28.61435142722121,77.29954275179031,0.3976708046328167,0.0015842796895604305,0.10102399691352104,0.9787471184825192,0.2606534521984819,0.1363315987155047,0.16776366679711785,0.07814856030936945,0.3075120956047874,0.20266968532388818
1369,28.7302014797332,77.30049207794289,0.12861506979016646,0.07230235509949667,0.29690740765622015,0.6579277679980142,0.3145565707118385,0.17428077748737392,0.31371275443732105,0.16105112535792432,0.21553771493833007,0.9653632745152725
1370,28.81927204972491,77.01600429738673,0.7813475061103771,0.3696097591356404,0.9986672589175514,0.18493228283846386,0.30943257252968503,0.768315120550029,0.5115032483663999,0.8942087610923924,0.6082125416757762,0.9993885928372692
1371,28.43627213782325,77.05600982159163,0.9324777201544736,0.2298952970623125,0.1092871622009941,0.7651936307007567,0.6636217379546505,0.4361246611993794,0.387802615838556,0.6832303269591951,0.9476179659046571,0.9558504966964999
1372,28.459535381979386,77.17770243508876,0.2228535807171349,0.5526994547838577,0.8503141440928128,0.8533840670270549,0.7932625296627318,0.9042063483386955,0.6732692174716635,0.2575629222864614,0.8345993406272391,0.8063874770540287
1373,28.675752426901436,76.97079438790057,0.3855293068440513,0.1306487383214865,0.20882934657163488,0.38510413896283335,0.1022088406842373,0.9357222156360283,0.9626453672589212,0.43282489425367165,0.3553314594140755,0.3937768309350229
1374,28.81427879326589,76.96283510826653,0.015430824361143292,0.7489025701880446,0.6456902452264741,0.2190402358770407,0.07882952907409879,0.3190666460771965,0.33553979290480995,0.7890542038706514,0.3287862341639616,0.33773630989191206
1375,28.810252141703028,77.16087841337203,0.4409671125827547,0.6252512898660394,0.9296156476145623,0.3843671746074927,0.9110239655924655,0.7446316477522885,0.038509505655993426,0.90538788677702,0.14653511566879907,0.2504933439025031
1376,28.797446669614178,77.16441252091298,0.8407920040481053,0.8257087673874421,0.9533264049741655,0.030424661552060805,0.9123274679251148,0.7538314427497362,0.5843975309796924,0.5781294164447836,0.24211239889359149,0.43447116516291495
1377,28.834461901762605,77.2053038685111,0.16030072524113792,0.6095351529466109,0.4172446162475708,0.48180560525118654,0.07668660553847784,0.3850002675779879,0.03813505873071532,0.5579451212920873,0.005042089894744972,0.3488827281950455
1378,28.718909331495663,77.07486389709717,0.44045749399432454,0.17926786212019763,0.4867758122972594,0.304413215141656,0.3844877633850067,0.9539063484559613,0.08672903216440475,0.002916948978526235,0.8875206326958254,0.7055990652557406
1379,28.424914879251286,76.9536642155298,0.8708959419317682,0.029937589864426184,0.5805841112926616,0.9443567715728166,0.6628907096817835,0.4502702542738196,0.3748423322366621,0.25021386853449024,0.2826500729729443,0.04876223839726379
1380,28.82115819422558,77.04770960326833,0.023138575844654286,0.034943535047786134,0.8698774732296928,0.3368669447382132,0.5979805456755541,0.8195543676149027,0.8697458754716854,0.08262097251805778,0.177447082160464,0.41026284844390337
1381,28.81874280606896,77.09291908611524,0.29891507391984407,0.36607606390361314,0.15793602062143075,0.4057176647366276,0.21259779513033417,0.11638370604896464,0.8016588740574018,0.20620507281779554,0.45133691731619807,0.6733246951196707
1382,28.78659431399426,77.27829228042876,0.8800892034572237,0.2293133862348813,0.35428681021733177,0.012125679310356685,0.3262788393305377,0.7197241686088526,0.41704876820113346,0.11645974982122986,0.07894925336807135,0.9365439099389804
1383,28.740039520385736,76.87316455662666,0.20015448660095014,0.5995601834326156,0.08296077847187511,0.612431664392763,0.7749473559173102,0.44545952456073834,0.798206721093342,0.9043996996912116,0.7425224941836803,0.7577001144203919
1384,28.782484094308153,77.32930625501913,0.0015233284342651698,0.21658786712589628,0.2658685966180613,0.02343469065827808,0.0919732206144439,0.20636718584759117,0.31278934341016373,0.4958592834209795,0.4892866529837281,0.41746283831594744
1385,28.64982767587871,76.90319387659441,0.9098860813923559,0.570341000232408,0.5820368469918382,0.19138155548013736,0.26426020516810134,0.45832667900507873,0.20376124057508793,0.2169319921882331,0.6613899978819109,0.53451254699565
1386,28.817879464334073,76.87903027242315,0.7417907583755892,0.049148951510222805,0.8821315559024518,0.9660563585899791,0.9800373831232354,0.45869683384721127,0.6506155875127386,0.8114812500748725,0.49369617628306284,0.9000771182999939
1387,28.837340307366404,77.019793502133,0.8666957715439219,0.34893442759625315,0.6922592121279365,0.027019043348821103,0.7563889867581469,0.1263970093329002,0.8898980319310305,0.10192033374124654,0.6120510714485186,0.7076693964578575
1388,28.77880971443328,76.98416432919919,0.85287543586022,0.24629348546417174,0.751338642802798,0.9478361577642922,0.44240634010526236,0.10549922544864487,0.18856705323885903,0.9975249360857937,0.5225078012179883,0.2506922184681071
1389,28.86806015100877,76.87111728274083,0.3033477431245928,0.08437324925506529,0.7738172685200713,0.0845392624935486,0.12212610963935222,0.6557083086979418,0.8219968737281856,0.01651615675969198,0.5290307015206235,0.592838838566274
1390,28.778125012748806,76.86057215936275,0.2819158711599109,0.6857377958414363,0.3115658266409873,0.8176403753724827,0.7987662052354959,0.8633848170024042,0.4758993947463632,0.12541873661289626,0.8445088721705934,0.9123235112816046
1391,28.88805216778493,77.02778606236143,0.17033468777807792,0.920814323568575,0.9027030846533142,0.7626157282323199,0.16480287304516106,0.6669184626869147,0.7637475975485895,0.6649187605936496,0.016542886688501457,0.44658287628359594
1392,28.818188888436488,77.12858705024283,0.992704799961686,0.6164956589801417,0.3104798193601199,0.26611354572703294,0.9783985295771833,0.9058423757236599,0.20966118167280978,0.3850801820742139,0.4394352177684523,0.6647712659669336
1393,28.513345647821758,77.09135961185984,0.2988604037810201,0.5644585061449106,0.17459238555615486,0.4094376559653299,0.9830618720729308,0.23429108622624328,0.9530980302942776,0.5759837716363507,0.4391186595277601,0.17457709754064277
1394,28.498442378225754,76.89389849182197,0.577187640613597,0.620982766704519,0.9780136518916215,0.15599555972617996,0.023945822593426924,0.9683703421750474,0.7579875990097132,0.4742135075168583,0.6466906432872651,0.6192603909403349
1395,28.46072491977703,77.24480157540819,0.5940300489930785,0.6832458897704812,0.9909593086358567,0.8673893620180086,0.041274329261545506,0.033183990495198046,0.34624511842838634,0.3863422176773569,0.3126504166475965,0.5575580330171931
1396,28.52008373492317,77.22900783303763,0.1988213163642979,0.5653950906427626,0.7996489741987077,0.5000983835148056,0.32571500006766685,0.4121698060632891,0.036212960362722924,0.02521566038682388,0.14996940200579145,0.8751042992137528
1397,28.7521901900737,77.34427555781072,0.03748126643635741,0.11539512177343725,0.697385041397448,0.49478589382132476,0.3723860265136113,0.5750182959692307,0.826571825804183,0.5908090408392317,0.9269167046630388,0.416831595206972
1398,28.521543825812742,77.3358044238653,0.8249125970887978,0.1335049911358538,0.8648174772152071,0.12734350585572252,0.29192489159224044,0.06410782489752709,0.9583515206839053,0.8972222320458739,0.4858030475151377,0.5508673003269373
1399,28.519284667187893,77.17291127231323,0.7872204429973054,0.08031576222914272,0.6084343694913551,0.31858139734911095,0.057710622179925286,0.8899199814388583,0.6748349291636319,0.31692236968040066,0.5927913875187427,0.9216365548164374
1400,28.596098272645992,76.97502445567552,0.5458489318491534,0.5095414444586667,0.45976009272059926,0.34192511612991827,0.9948573508187927,0.09923403047369272,0.7490860958956344,0.7383294073171595,0.016046472535741207,0.5421206150154849
1401,28.87896866179943,77.12565454350575,0.20623234061387474,0.6043299459459418,0.5756649039732311,0.1956169764354,0.16124640774648313,0.8937218018293794,0.6057114184332283,0.6770632258048204,0.664855347197269,0.4285862455332117
1402,28.60572026899663,77.07584424865505,0.33880248468421914,0.3338081264000682,0.9262766799610073,0.0418262530858875,0.1491191416409069,0.34493364385796466,0.08703084146629214,0.5946244711105777,0.7034843390161435,0.4899214997313933
1403,28.66903469000544,77.31042226296093,0.18532895439476316,0.7593694931845314,0.511307560715864,0.49639623908377395,0.13711808123453406,0.6490204249682536,0.8970173061805821,0.3036447855588874,0.1923369104632946,0.4748201272004694
1404,28.730242243246924,76.87332085576503,0.8590748099666533,0.5686863178879596,0.17297135308032863,0.009876967416314497,0.8259918561200016,0.9247595210177697,0.9245392700481782,0.3906833012631128,0.03890444355756051,0.8048531065618608
1405,28.618866954735157,77.13939206227587,0.05596869368969848,0.20331465088528,0.7669326277819866,0.8499041609238701,0.11441276865187233,0.16215162806247074,0.2052822607792817,0.9248380579996286,0.9845806371385524,0.918765477319138
1406,28.555733416793878,77.30832107151153,0.8092786645798399,0.9864245577660001,0.04614956250780855,0.13345788817400805,0.59175491627471,0.8334436166418404,0.6043500711911656,0.8408251487359485,0.7386562326359275,0.009262072929517307
1407,28.703273168309334,76.92830811819306,0.2928592937456328,0.40432078471721833,0.32841632047689695,0.44029558656540924,0.10268413020247358,0.24511624243509655,0.4307046825169466,0.15560890787139858,0.5998906096752892,0.2635255663931383
1408,28.604886443168734,77.01059274830618,0.5284020985307766,0.443168774428498,0.02291877204198356,0.48380839217248117,0.9208283513775105,0.16717285784502467,0.6154952676983878,0.40034180430244615,0.733388469469878,0.356307713263758
1409,28.62350443397326,77.04453930050508,0.9763861755426437,0.6578690696121541,0.6091622570785606,0.0049128948597604305,0.2521092176983646,0.3564893042264434,0.8755807079429672,0.3841078382911771,0.633281780320593,0.7966376088818939
1410,28.637602753831437,77.21528624777356,0.9367945088579269,0.1451272836215225,0.6092614670686112,0.4419468119614215,0.017335801055306188,0.9682440487206525,0.2955247257892941,0.16342221214921604,0.2860334412240072,0.8516851634175943
1411,28.830624574465133,76.98996149788248,0.6224112066147189,0.18131173008823076,0.05910355810076273,0.4814388626577003,0.3323165095085592,0.8693634713390782,0.09496035858248253,0.9586690660752354,0.3191805564653831,0.06030630934447878
1412,28.433555594880318,76.9236764099192,0.47551854042993313,0.35013717514384834,0.2992603600752318,0.6129064597475014,0.6334809293896769,0.1638638819144549,0.23174572085653788,0.7398725130333673,0.8826929628955916,0.48237802865965707
1413,28.74392354486864,76.88215718152173,0.40401721282756364,0.054508763054982756,0.11722116697959806,0.39300528680327973,0.15066570550322655,0.7100058230787444,0.8780692334020019,0.7147984170590316,0.141727293928806,0.08067879602121131
1414,28.636771892609907,76.988442476993,0.0619314805519543,0.6454156920808043,0.9679934977244116,0.7735721380428202,0.27489908404274754,0.0779277098014135,0.6820215169992061,0.22471258740677846,0.14861105831341626,0.7494494229184714
1415,28.797712277065564,77.09908586479645,0.7516221927687831,0.8915499759142761,0.18490353563975603,0.18331064255508933,0.041350157231951234,0.5637845580460766,0.6186895324404968,0.7943758968427674,0.7049643629259724,0.31249263496124713
1416,28.68054823097241,76.97844655076264,0.5411548415074807,0.8365660524313175,0.4656390320645235,0.851756405171731,0.588523847681645,0.8250234337916709,0.49003478018165625,0.8010669884042757,0.734796926483978,0.8472772769030464
1417,28.72852529088114,77.07997627664011,0.233878722663315,0.5610497426624682,0.1555894757868268,0.6523691630745296,0.15502282467790718,0.07323347579338169,0.141492672193262,0.3987866565556344,0.15065182578388048,0.12164471203977256
1418,28.55650385388288,77.13095380152586,0.15119714972339005,0.8245736843633567,0.2578572972809209,0.20159211449161063,0.35522278202099755,0.924821729209321,0.3834818439924509,0.5576872823542957,0.21795910434083687,0.17559430604260218
1419,28.70650622389142,77.11951983661501,0.31877372622569766,0.09806556783741083,0.6538202354828193,0.10295097327437297,0.4558283088491073,0.007925659270263785,0.5280194188299366,0.8355420590573035,0.10752489609846483,0.6186211480254266
